Generación 1664 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1665 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1666 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1667 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1668 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1669 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1670 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1671 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1672 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1673 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1674 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1675 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1676 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1677 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1678 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1679 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1680 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1681 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1682 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1683 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1684 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1685 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1686 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1687 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1688 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1689 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1690 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1691 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1692 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1693 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1694 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1695 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1696 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1697 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1698 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1699 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1700 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1701 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1702 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1703 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1704 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1705 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1706 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1707 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1708 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1709 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1710 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1711 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1712 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1713 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1714 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1715 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1716 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1717 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1718 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1719 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1720 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1721 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1722 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1723 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1724 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1725 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1726 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1727 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1728 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1729 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1730 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1731 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1732 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1733 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1734 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1735 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1736 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1737 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1738 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1739 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1740 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1741 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1742 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1743 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1744 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1745 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1746 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1747 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1748 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1749 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1750 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1751 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1752 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1753 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1754 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1755 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1756 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1757 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1758 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1759 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1760 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1761 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1762 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1763 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1764 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1765 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1766 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1767 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1768 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1769 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1770 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1771 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1772 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1773 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1774 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1775 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1776 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1777 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1778 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1779 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1780 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1781 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1782 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1783 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1784 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1785 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1786 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1787 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1788 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1789 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1790 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1791 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1792 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1793 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1794 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1795 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1796 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1797 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1798 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1799 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1800 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1801 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1802 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1803 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1804 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1805 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1806 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1807 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1808 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1809 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1810 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1811 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1812 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1813 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1814 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1815 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1816 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1817 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1818 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1819 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1820 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1821 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1822 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1823 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1824 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1825 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1826 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1827 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1828 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1829 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1830 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1831 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1832 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1833 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1834 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1835 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1836 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1837 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1838 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1839 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1840 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1841 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1842 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1843 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1844 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1845 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1846 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1847 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1848 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1849 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1850 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1851 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1852 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1853 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1854 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1855 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1856 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1857 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1858 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1859 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1860 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1861 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1862 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1863 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1864 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1865 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1866 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1867 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1868 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1869 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1870 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1871 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1872 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1873 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1874 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1875 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1876 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1877 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1878 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1879 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1880 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1881 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1882 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1883 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1884 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1885 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1886 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1887 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1888 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1889 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1890 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1891 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1892 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1893 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1894 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1895 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1896 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1897 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1898 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1899 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
Generación 1900 : Individuo: k1: 0.5524871, k2: 2.9958398, k3: 0.5235992. Adecuación: 0.00044542980410763
